,Unnamed: 0,TWEET_ID,USER_ID,TWEET,EMOJI,TWEET_SENTIMENT,PROCESSED_TWEET,TARGET_EMOJIS_LIST,nltk_aggregated_score,spacy_aggregated_score,hugging_face_score,emoji_score,delta_nltk,delta_spacy,delta_hugging_face,gamma_text,gamma_emoticon,gamma
1754,2619,1106844815105409024,3034923009,@RupertMyers Hilarious! Thankyou! Even funnier when he attempted to pull it back up. The story of Brexit in 40 seconds...🤣😂🤣,0x1f602,positive,hilarious  thankyou  even funnier attempted pull back  story brexit 40 second  rolling_on_the_floor_laughing rolling_on_the_floor_laughing,0x1f602,0.6597,0.1666666666666666,-0.769633412361145,0.221,0.4387,-0.0543333333333334,-0.990633412361145,1,1,1
1758,2624,1106846436736540672,572650591,@SkyNews Brexit Betrayal March betrayal 😂😂,0x1f602|0x1f602,negative,brexit betrayal march betrayal,0x1f602|0x1f602,-0.8225,0.0,0.791595995426178,0.221,-1.0435,-0.221,0.570595995426178,0,1,0
1763,2632,1106849338943328256,2450562301,"@andreajenkyns @TiceRichard @KateHoeyMP @JLongworthLML You're about 20% of the turnout.
Epic fail. 😂
The pro EU mar… https://t.co/pFNUAVt2w3",0x1f602,negative,20  turnout  epic fail  pro eu mar ,0x1f602,-0.5423,-0.2,0.6289477348327637,0.221,-0.7633,-0.42100000000000004,0.4079477348327637,0,1,0
1764,2633,1106849414201704448,388466131,@isaac_ruta That's not an insult. That ka thing is the reason why y'all are on this planet 😂,0x1f602,neutral,thats insult  ka thing reason yall planet,0x1f602,-0.5106,0.0,0.8324101567268372,0.221,-0.7316,-0.221,0.6114101567268372,0,1,0
1765,2634,1106849770843328512,707197958333337600,"So these are the people that will cause riots and take to our streets if they don’t get Brexit.😂
Be more people try… https://t.co/Me0uh5A3w3",0x1f602,negative,people cause riot take street  get brexit  people try ,0x1f602,-0.5574,0.0,0.5339171886444092,0.221,-0.7784,-0.221,0.3129171886444092,0,1,0
1768,2638,1106850438467518464,2817701857,@MyThoughts987 Brexit is hardly a global existential catastrophe in the waiting is it 😂,0x1f602,negative,brexit hardly global existential catastrophe wait,0x1f602,-0.6293,0.0,0.5554295182228088,0.221,-0.8503,-0.221,0.33442951822280886,0,1,0
1769,2639,1106850828135084032,3196139561,@ByDonkeys @TiceRichard This is why I’m not worried when people threaten ‘riots in the streets’ if Brexit fails 😂,0x1f602,negative, worried people threaten  riot street  brexit fails,0x1f602,-0.8807,-0.5,0.8339759111404419,0.221,-1.1017000000000001,-0.721,0.6129759111404419,0,1,0
1770,2640,1106850972364611584,785863784732786560,"@ByDonkeys @TiceRichard My god, the riots will be horrible when #Brexit is put off 

😂😂😂",0x1f602|0x1f602|0x1f602,negative,god  riot horrible put,0x1f602|0x1f602|0x1f602,-0.7184,-1.0,0.9606754183769226,0.221,-0.9394,-1.221,0.7396754183769226,0,1,0
1772,2643,1106851791180845056,741561431808696320,"@damocrat @EHoksbergen Well, that's the first time I see a Leaver admitting Brexit is at fault for a negative economic outcome. 😉",0x1f609,negative,well  thats first time see leaver admit brexit fault negative economic outcome ,0x1f609,-0.5423,0.05,0.565289318561554,0.463,-1.0053,-0.41300000000000003,0.10228931856155393,0,1,0
1780,2652,1106854527024746496,2353461275,@coso9001 @MitchBenn Another 🙉over confident presumption that post brexit apocalypse will be a kingdom of heaven.,0x1f649,positive,another confident presumption post brexit apocalypse kingdom heaven ,0x1f649,0.7579,0.5,-0.5268312096595764,0.333,0.4249,0.16699999999999998,-0.8598312096595764,1,1,1
1782,2654,1106855326438039552,431384245,"A brilliant response from Roger Daltry - ever the London lad... 😄

Daltry sums up the EU question perfectly! 👍👍… https://t.co/ABxr6hByRb",0x1f604,positive,brilliant response roger daltry  ever london lad  daltry sum eu question perfectly  thumbs_up thumbs_up ,0x1f604,0.8402,0.95,-0.8081116080284119,0.421,0.41919999999999996,0.5289999999999999,-1.229111608028412,1,1,1
1785,2657,1106857409526398976,871451120262029312,"😶

""Pakistan is an incredible place filled with the most earnest

kind hearted and hospitable people in the world.""… https://t.co/5d4EaxGXhI",0x1f636,neutral, pakistan incredible place fill earnest kind hearted hospitable people world   ,0x1f636,0.7717,0.75,-0.9539355039596558,-0.142,0.9137000000000001,0.892,-0.8119355039596557,1,0,1
1787,2659,1106859595253907456,388829539,Brexit. Bound to bring out the best in people. 😂😂😂 https://t.co/YbaE5cCf4T,0x1f602|0x1f602|0x1f602,positive,brexit  bound bring best people ,0x1f602|0x1f602|0x1f602,0.6369,1.0,-0.7241248488426208,0.221,0.41590000000000005,0.779,-0.9451248488426208,1,1,1
1797,2671,1106865141897969664,840183783420768128,"How Failing still holds his post is beyond me! Mind you, better that than the billions if we go over the cliff!😉
Br… https://t.co/0FViKcMBYx",0x1f609,negative,fail still hold post beyond  mind  good billion go cliff  br ,0x1f609,-0.1531,0.0999999999999999,0.5216957926750183,0.463,-0.6161000000000001,-0.3630000000000001,0.05869579267501829,0,1,0
1798,2674,1106866176989319168,232995380,"#MarchToLeave   ""Brexit Betrayal March"" some people are taking this a bit to far.. 😂 https://t.co/y6lCtBT7na",0x1f602,negative, brexit betrayal march  people take bit far ,0x1f602,-0.5859,0.1,0.8478983640670776,0.221,-0.8069,-0.121,0.6268983640670777,0,1,0
1800,2676,1106866351489064960,1085989875525001216,@SmartBoilers @TomSwarbrick1 @theresa_may @LBC I'm afraid he's gone doolally about #Brexit! I think it's contagious and incurable! 😆,0x1f606,negative,im afraid hes go doolally think contagious incurable ,0x1f606,-0.34,-0.55,0.7988710403442383,0.409,-0.749,-0.9590000000000001,0.3898710403442383,0,1,0
1803,2679,1106866948342796288,255504796,Literally the only good thing about Brexit is the comedy genius of Marina Hyde’s articles 😂 https://t.co/RkfaBxLYyk,0x1f602,positive,literally good thing brexit comedy genius marina hyde  article,0x1f602,0.6597,0.7,-0.6772373914718628,0.221,0.4387,0.479,-0.8982373914718628,1,1,1
1804,2680,1106867093134299136,46928872,The 200 mile #Brexit Betrayal March Betrayal 🙄😂 https://t.co/GXrRvbKRdC,0x1f602,negative,200 mile betrayal march betrayal face_with_rolling_eyes,0x1f602,-0.8225,0.0,0.5024879574775696,0.221,-1.0435,-0.221,0.2814879574775696,0,1,0
1805,2681,1106867674888499200,1053509484,@Gingemeister The real injustice is that Brexit has left Ford uncertain as just how many jobs to chop in the UK....poor Ford 😏,0x1f60f,negative,real injustice brexit leave ford uncertain many job chop uk  poor ford,0x1f60f,-0.8481,0.0999999999999999,0.802704393863678,0.332,-1.1801,-0.23200000000000012,0.47070439386367796,0,1,0
1809,2686,1106869628045803520,206427075,@richard18549845 @oflynnmep @jonw101961 An Boris in number 10 😂🤣...EU dreaming that an extension will improve the o… https://t.co/532RcFBINj,0x1f602,negative,boris number 10 rolling_on_the_floor_laughing  eu dream extension improve ,0x1f602,0.6369,0.0,0.6192620992660522,0.221,0.41590000000000005,-0.221,0.39826209926605227,1,1,1
1810,2687,1106871805757845504,102962180,@kerryjeanlister 😂 Remind me of a tweet I saw when brexit happened “what millennials and baby boomers fail to reali… https://t.co/qaflYfP4Rq,0x1f602,negative,remind tweet saw brexit happen  millennials baby boomer fail reali ,0x1f602,-0.5423,-0.5,0.7047156095504761,0.221,-0.7633,-0.721,0.4837156095504761,0,1,0
1812,2689,1106873417859502080,1105838984670965632,@mrjamesob The Brexit Betrayal March AKA the Gammonball Run😂😂,0x1f602|0x1f602,negative,brexit betrayal march aka gammonball run,0x1f602|0x1f602,-0.5859,0.0,0.5364562273025513,0.221,-0.8069,-0.221,0.3154562273025513,0,1,0
1821,2701,1106877286547103744,354884801,Time to stop. #Brexit  Enough of this joke now please. 😖🤔,0x1f616,positive,time stop  enough joke please  thinking_face,0x1f616,0.3182,0.0,0.5044195652008057,-0.155,0.47319999999999995,0.155,0.6594195652008057,1,0,1
1825,2706,1106878965350912000,852242698740301824,@omaromalleykhan @doctor_oxford @BBCNewsnight Let's forget Brexit. 😆,0x1f606,negative,lets forget brexit ,0x1f606,-0.2263,0.0,0.5216275453567505,0.409,-0.6353,-0.409,0.11262754535675051,0,1,0
1833,2716,1106882781865566208,16042838,"A really funny, but true explanation of the #Brexit from Full Frontal with Samantha Bee 🤣😭🤣 https://t.co/jrYSM0hogq",0x1f62d,positive,really funny  true explanation full frontal samantha bee rolling_on_the_floor_laughing rolling_on_the_floor_laughing,0x1f62d,0.7408,0.3166666666666666,-0.7886595129966736,-0.093,0.8338,0.4096666666666666,-0.6956595129966736,1,0,1
1837,2720,1106883242668503040,351850550,"@LitCritBrit @mudjokivis @BarryNL They are great girls, thank you 😁. They loved the last march, shouting ""Bollocks… https://t.co/J0SkC0nWpk",0x1f601,positive,great girl  thank  love last march  shout  bollock ,0x1f601,0.8957,0.4333333333333333,-0.9834822416305542,0.449,0.44670000000000004,-0.015666666666666718,-1.4324822416305543,1,1,1
1839,2722,1106883534784995328,785863784732786560,"@ByDonkeys @Nigel_Farage I count 27.  Is this @Nigel_Farage’s #EpicProtestMarch 😂😂😂

The riots will be terrible when #Brexit fails",0x1f602|0x1f602|0x1f602,negative,count 27  riot terrible fails,0x1f602|0x1f602|0x1f602,-0.8591,-0.75,0.8923712968826294,0.221,-1.0801,-0.971,0.6713712968826294,0,1,0
1843,2726,1106884369644441600,745670006424338432,"Ironically, this tweet was meant to make Farages marchers look BAD 😁

So, so many physically healthy, fighting age… https://t.co/N6TkHj61xv",0x1f601,negative,ironically  tweet mean make farages marcher look bad  many physically healthy  fighting age ,0x1f601,-0.5106,-0.0031249999999999,0.6562380194664001,0.449,-0.9596,-0.4521249999999999,0.20723801946640014,0,1,0
1844,2727,1106884394571231232,1321056338,"😂🤣
Chaotic scenes as Nigel Farage's Brexit march sets off for London

https://t.co/XaBlTObyrD",0x1f602,negative,rolling_on_the_floor_laughing chaotic scene nigel farages brexit march set london,0x1f602,-0.4939,0.0,0.6914737224578857,0.221,-0.7149,-0.221,0.47047372245788577,0,1,0
1845,2728,1106885070663618560,243520618,"@dansodergren @LabourJelly Go on lads ""Brexit means Brexit""!.......wait, this is the Post Office queue photo isn't it, my bad 😂",0x1f602,negative,go lad  brexit mean brexit    wait  post office queue photo  bad,0x1f602,-0.5423,-0.5062499999999999,0.6528710722923279,0.221,-0.7633,-0.7272499999999998,0.4318710722923279,0,1,0
1848,2733,1106888333144309760,21291836,"""help us to save brexit"" you couldn't make it up hahha 😂😂😂😂 #LeaveMeansLeave haha https://t.co/xQijssCRTg",0x1f602|0x1f602|0x1f602|0x1f602,positive, help u save brexit  make hahha haha,0x1f602|0x1f602|0x1f602|0x1f602,0.836,0.2,-0.5557862520217896,0.221,0.615,-0.02099999999999999,-0.7767862520217895,1,1,1
1854,2739,1106889951701024768,3121869280,I been trying to get us a good brexit deal for a long time now😴,0x1f634,positive,try get u good brexit deal long time,0x1f634,0.4404,0.3249999999999999,0.6545813083648682,-0.08,0.5204,0.4049999999999999,0.7345813083648681,1,0,1
1856,2741,1106890674308345856,2159591685,"@cjcheesecake 😱😱😱Even the Hoes are moving on. That's Brexit  for u !! So , sad  !!",0x1f631|0x1f631|0x1f631,negative,even hoe move  thats brexit u    sad  ,0x1f631|0x1f631|0x1f631,-0.4767,-0.5,0.890255331993103,0.19,-0.6667000000000001,-0.69,0.7002553319931031,0,1,0
1864,2751,1106894830658093056,269231755,"@brexit_lies Haha, you FBPE lot always cheer me up with your crazy tweets, keep it up as it's great reading 😂😂😂",0x1f602|0x1f602|0x1f602,positive,haha  fbpe lot always cheer crazy tweet  keep great read,0x1f602|0x1f602|0x1f602,0.8402,0.1333333333333333,-0.9394477605819702,0.221,0.6192,-0.0876666666666667,-1.1604477605819703,1,1,1
1867,2755,1106896262295707648,213022193,"Fuck brexit, how about we make a deal about it been illegal to work weekends!🙅🏻‍♀️",0x1f645,negative,fuck brexit  make deal illegal work weekend  light_skin_tone  female_sign ,0x1f645,-0.7964,-0.45,0.8489055037498474,-0.202,-0.5944,-0.248,1.0509055037498474,0,0,0
1873,2761,1106897190306435072,1230556879,@PlayStation 😍😍😍😍 @PlayStationUK is this going to be available for us here in the UK? (assuming Brexit doesn't destroy the country 😉),0x1f60d|0x1f60d|0x1f60d|0x1f60d|0x1f609,positive,go available u uk   assume brexit destroy country ,0x1f60d|0x1f60d|0x1f60d|0x1f60d|0x1f609,-0.5423,0.1,0.7962139248847961,0.635,-1.1773,-0.535,0.16121392488479613,0,1,0
1879,2768,1106899615213912064,479302894,"@longhurstkerry @Michael_Heaver Bet* Lynch is a fictional character 😂
Rod Hull is dead... 🙄

How about Professor fr… https://t.co/3HGNqgfJEX",0x1f602,negative,bet  lynch fictional character rod hull dead  face_with_rolling_eyes professor fr ,0x1f602,-0.6486,-0.1,0.5063583254814148,0.221,-0.8695999999999999,-0.321,0.2853583254814148,0,1,0
1881,2770,1106900164877447168,3748513941,@dacretu @jvn @QueerEye Just the one brexit reference but this season is EVERYTHING I needed this week 😂. Love love love.,0x1f602,positive,one brexit reference season everything need week  love love love ,0x1f602,0.9274,0.5,-0.9459664225578308,0.221,0.7064,0.279,-1.166966422557831,1,1,1
1883,2773,1106901726995599360,324589388,This is what's happening while we fuck about with brexit 😊 https://t.co/uzmYbmZyOW,0x1f60a,negative,whats happen fuck brexit,0x1f60a,-0.5423,-0.4,0.9351988434791564,0.644,-1.1863000000000001,-1.044,0.29119884347915637,0,1,0
1887,2778,1106903192091152384,289484541,@brexit_politics @EliModnar @bobbyalbon 😂 He killed your truthy *stats* with one devastating tweet which you follow… https://t.co/FtLab8tUsy,0x1f602,negative,kill truthy  stats  one devastate tweet follow ,0x1f602,-0.8689,0.0,0.6644888520240784,0.221,-1.0899,-0.221,0.4434888520240784,0,1,0
1889,2780,1106903545020928000,310745610,@RedHotSquirrel @edglasgow59 Of course it’s the fail of Brexit 😂,0x1f602,negative,course  fail brexit,0x1f602,-0.5423,-0.5,0.7646302580833435,0.221,-0.7633,-0.721,0.5436302580833435,0,1,0
1901,2797,1106912746833174528,20332111,"Whether you’re for, against or resigned, you’ve got to admit: it’s freaking funny 😁 

#Brexit 🇬🇧 | 🇪🇺 https://t.co/VyebR2JYCl",0x1f601,positive,whether   resign   get admit   freak funny     ,0x1f601,-0.1531,0.25,0.5686143636703491,0.449,-0.6021000000000001,-0.199,0.11961436367034911,0,1,0
1903,2800,1106915136047140864,922574269204385792,"@Munchbunch87 🤣🤣😂  I see what you mean brexiteers ... Love it . Thanks for helping our cause remainer types .

Brex… https://t.co/GJEY88ZFiO",0x1f602,positive,rolling_on_the_floor_laughing rolling_on_the_floor_laughing see mean brexiteers  love  thanks help cause remainer type  brex ,0x1f602,0.8689,0.1291666666666666,-0.7701693177223206,0.221,0.6479,-0.0918333333333334,-0.9911693177223205,1,1,1
1926,2832,1106929024507494400,1011910883444952960,"@l_ronaldson Few corrupt moron BASTARDS
😂FUCK THE TORIES
FUCK THE BBC
FUCK CORRUPT POLITICIANS
FUCK CORRUPT JOURNAL… https://t.co/yRgxn0g1N8",0x1f602,negative,corrupt moron bastard fuck tory fuck bbc fuck corrupt politician fuck corrupt journal ,0x1f602,-0.967,-0.4875,0.9749004244804382,0.221,-1.188,-0.7085,0.7539004244804383,0,1,0
1930,2837,1106930029882167296,2559994153,@bbclaurak Love this! Not surprised things are getting a bit hysterical 😂#Brexit #whatevernext,0x1f602,neutral,love  surprised thing get bit hysterical,0x1f602,0.7184,-0.1333333333333333,-0.6726040244102478,0.221,0.49740000000000006,-0.3543333333333333,-0.8936040244102478,1,1,1
1933,2842,1106932680866889728,2896213611,@thespybrief Stempy thinks Dave is pretty handsome... In a #Caturday kind of way 😼 https://t.co/H2qA6n4N9B,0x1f63c,negative,stempy think dave pretty handsome  kind way,0x1f63c,0.8689,0.45,-0.9292917251586914,0.355,0.5139,0.09500000000000003,-1.2842917251586914,1,1,1
1939,2848,1106934901591416832,4854823233,"Forgot to do my FPL transfers, if I manage 10 pts it'll be a miracle! 😭",0x1f62d,negative,forgot fpl transfer  manage 10 pt itll miracle ,0x1f62d,0.5859,0.0,0.7196471095085144,-0.093,0.6789,0.093,0.8126471095085144,1,0,1
1949,2858,1106941407216979968,921115356646858880,"@oflynnmep Labour has played a blinder in these Brexit debates, let MAY blow it they'll step in looking good .😂",0x1f602,positive,labour play blinder brexit debate  let may blow theyll step look good ,0x1f602,0.6486,0.7,0.4608832001686096,0.221,0.4276,0.479,0.23988320016860962,1,1,1
1950,2859,1106941424887582720,258301591,@chrisdeerin @dansmith1710 😂 even garage has given up on the great Brexit March.....doesn’t look like to 100k they… https://t.co/3LkCgARz3o,0x1f602,positive,even garage give great brexit march   look like 100k ,0x1f602,0.765,0.8,-0.5280632972717285,0.221,0.544,0.5790000000000001,-0.7490632972717285,1,1,1
1953,2862,1106943523633463296,162773258,I’m doing good spiritually N mentally 😎 everything else is a negative 💯🙏🏾,0x1f60e|0x1f64f,negative, good spiritually n mentally everything else negative hundred_points mediumdark_skin_tone,0x1f60e|0x1f64f,-0.2023,0.0999999999999999,0.5901899337768555,0.4539999999999999,-0.6562999999999999,-0.354,0.13618993377685557,0,1,0
1954,2863,1106944922316431360,1063963083859730432,RT @ladbible: 'This arrived today and it's the best $30 I have ever spent in my life' 😂😂 https://t.co/p9hn5L6o2Q,0x1f602|0x1f602,positive,rt  arrive today best  30 ever spent life ,0x1f602|0x1f602,0.6369,0.45,-0.8968407511711121,0.221,0.41590000000000005,0.229,-1.1178407511711121,1,1,1
1959,2868,1106947626430328832,61164876,RT @LolaSonnaye: maybe i’m tripping. but the dress look exactly like the picture 😭 https://t.co/is60qWXulk,0x1f62d,negative,rt maybe  tripping  dress look exactly like picture,0x1f62d,0.3612,0.25,0.6794725060462952,-0.093,0.45420000000000005,0.34299999999999997,0.7724725060462951,1,0,1
1960,2870,1106948123614679040,28183007,"Loving new @QueerEye and @jvn's Brexit sass ""Not a hard border, more like Northern Ireland - Ireland pre-Brexit"" 😂",0x1f602,positive,love new brexit sas  hard border  like northern ireland  ireland prebrexit ,0x1f602,0.743,0.1148989898989898,-0.7981418371200562,0.221,0.522,-0.1061010101010102,-1.0191418371200562,1,1,1
1962,2872,1106948699610120192,44726651,Do Ireland hate England so much they’ve badly thrown the game so the we can’t win?? Brexit runs deep... 😂😂 #Brexit #SixNations2019,0x1f602|0x1f602,negative,ireland hate england much  badly thrown game  win   brexit run deep ,0x1f602|0x1f602,-0.4588,-0.2199999999999999,0.8682149648666382,0.221,-0.6798,-0.4409999999999999,0.6472149648666382,0,1,0
1965,2875,1106950209991516160,203523618,@BradleeLewis Exactly. We’d win that too. Hope you’re having fun on your Brexit March with the other 12 passionate campaigners 😂😘,0x1f602|0x1f618,positive,exactly   win  hope  fun brexit march 12 passionate campaigner,0x1f602|0x1f618,0.9246,0.35,-0.9097927808761596,0.4609999999999999,0.46360000000000007,-0.11099999999999993,-1.3707927808761595,1,1,1
1966,2876,1106950422328164352,206100449,@will_car86rfc1 Fuck knows what they subs were about man 😂 mccrorie for coulibally and defoe for candeias. 442 diam… https://t.co/oqJ6w0Or9U,0x1f602,negative,fuck know subs man mccrorie coulibally defoe candeias  442 diam ,0x1f602,-0.5423,-0.4,0.7539038062095642,0.221,-0.7633,-0.621,0.5329038062095642,0,1,0
1971,2884,1106955065171079168,250801299,It’s gods punishment on Ireland for screwing up #brexit. 😀 https://t.co/tk7q4h13Yi,0x1f600,neutral, god punishment ireland screw,0x1f600,-0.3612,0.0,0.945290982723236,0.568,-0.9292,-0.568,0.377290982723236,0,1,0
1972,2885,1106955365323808768,81714157,Ready for bake off! Fun on a Saturday afternoon #troll #brexit @hbma_eumidwives @SisterShawnRM @carohunterkcl 😂… https://t.co/u1Mekq1LcZ,0x1f602,positive,ready bake  fun saturday afternoon ,0x1f602,0.7003,0.25,-0.868396520614624,0.221,0.47930000000000006,0.028999999999999998,-1.089396520614624,1,1,1
1973,2886,1106955439332343808,49421512,@NesrineMalik And they get all indignant when we draw the link between Brexit and racism 😶,0x1f636,negative,get indignant draw link brexit racism,0x1f636,-0.7845,0.0,0.6177806258201599,-0.142,-0.6425,0.142,0.7597806258201599,0,0,0
1976,2891,1106957468293173248,434239640,@mrjamesob Is that called a Brexit Betrayal March betrayal?😬😂,0x1f62c|0x1f602,negative,call brexit betrayal march betrayal ,0x1f62c|0x1f602,-0.8225,0.0,0.7649391293525696,0.2075,-1.03,-0.2075,0.5574391293525696,0,1,0
1981,2896,1106961271402975232,1027940307306995456,@lisachron @ChronicleLive That will save no-deal brexit ? 😦,0x1f626,positive,save nodeal brexit ,0x1f626,0.4939,0.0,0.6775464415550232,-0.368,0.8619,0.368,1.045546441555023,1,0,1
1982,2897,1106962385875750912,704748211077038080,LOL people are really out here marching for brexit💀😩this ain’t Selma,0x1f629,positive,lol people really march brexit skull  selma,0x1f629,0.4215,0.5,0.544025182723999,-0.368,0.7895,0.868,0.912025182723999,1,0,1
1988,2905,1106967084578365440,54950449,RT @ColinCowherd: My daughter blocked me on Twitter. 😢 Maybe I should block her college tuition.,0x1f622,neutral,rt daughter block twitter  maybe block college tuition ,0x1f622,-0.7003,0.0,0.5229401588439941,0.007,-0.7073,-0.007,0.5159401588439941,0,1,0
1990,2907,1106968285843726336,2150063662,Welcome to Brexit Britain! 😞 https://t.co/JZvUeTtFRX,0x1f61e,positive,welcome brexit britain ,0x1f61e,0.4588,0.8,-0.7276387214660645,-0.118,0.5768,0.918,-0.6096387214660645,1,0,1
1991,2909,1106971383614111744,14441334,"@leend0 Yes 🤣🤣🤣😳😞
Chatting to an American friend earlier, Brexit Britain provides a comedic distraction from Trump’… https://t.co/dDwJTXUudO",0x1f633|0x1f61e,negative,yes rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing chat american friend earlier  brexit britain provide comedic distraction trump  ,0x1f633|0x1f61e,0.7184,0.0,0.5814236998558044,-0.0499999999999999,0.7684,0.0499999999999999,0.6314236998558044,1,0,1
1993,2911,1106972270738710528,1089499582730518400,"@ByDonkeys @pantariste Hahaha 😂

Believe in Britain sign falls down and it's in a German car lol. 😂

Timing is bril… https://t.co/29CBwTOOXQ",0x1f602|0x1f602,positive,hahaha believe britain sign fall german car lol  time bril ,0x1f602|0x1f602,0.7506,0.3333333333333333,0.5009734034538269,0.221,0.5296000000000001,0.11233333333333331,0.27997340345382693,1,1,1
2001,2920,1106978505319989248,20450364,@JamesCleverly @GregHands Is that we are getting bored of Brexit games ! 😁,0x1f601,negative,get bore brexit game ,0x1f601,-0.25,-0.4,0.5740214586257935,0.449,-0.6990000000000001,-0.849,0.12502145862579345,0,1,0
2002,2921,1106978898401808384,271442031,#Brexit may be chaotic but #WearAHatDay is simple! 🙌 On Friday 29th March don a hat and donate to us or hold a hatt… https://t.co/58tLIzAfCS,0x1f64c,positive,may chaotic simple  friday 29th march hat donate u hold hatt ,0x1f64c,-0.4939,0.0,0.8129783272743225,0.559,-1.0529000000000002,-0.559,0.25397832727432246,0,1,0
2009,2930,1106986216166170624,395790313,"Wetherspoon's profits plunge by 19%

But he loves #Brexit 😂 https://t.co/2WlI1TkyuU",0x1f602,positive,wetherspoons profit plunge 19  love,0x1f602,0.7964,0.5,-0.5074220895767212,0.221,0.5754,0.279,-0.7284220895767212,1,1,1
2016,2944,1106993933542965248,163568992,@LipsJsm Nah fuck Brexit. 😁😁😁,0x1f601|0x1f601|0x1f601,negative,nah fuck brexit ,0x1f601|0x1f601|0x1f601,-0.5994,-0.4,0.8743525147438049,0.449,-1.0484,-0.849,0.4253525147438049,0,1,0
2017,2946,1106994365736603648,303649835,@tufnailsteve That’s almost as many people as in farage’s epic Brexit protest march😀,0x1f600,negative, almost many people farage  epic brexit protest march,0x1f600,-0.25,0.3,0.6459435820579529,0.568,-0.818,-0.26799999999999996,0.07794358205795293,0,1,0
2018,2947,1106995247115063296,919349878790254592,I give 0 fucks about football or Brexit I just wanna watch casualty and holby city😭,0x1f62d,negative,give 0 fuck football brexit wanna watch casualty holby city,0x1f62d,-0.7845,-0.4,0.849651038646698,-0.093,-0.6915,-0.30700000000000005,0.942651038646698,0,0,0
2021,2956,1106998363373912064,293929498,@latimeralder @DamainWard Theresa May competent 😂😂😂 that’s funny she’s a remainer that has done all she can to rema… https://t.co/6XWLL6yNmC,0x1f602|0x1f602|0x1f602,positive,theresa may competent  funny  remainer do rema ,0x1f602|0x1f602|0x1f602,0.6369,0.375,0.6280508041381836,0.221,0.41590000000000005,0.154,0.4070508041381836,1,1,1
2027,2962,1107001084545925120,923291066719264768,"The PM struggles with the latest plan! 😀
https://t.co/0CWd17UXeD #FridayFun #Brexit https://t.co/DotopnDD7I",0x1f600,negative,pm struggle late plan ,0x1f600,-0.3182,-0.3,0.6093325614929199,0.568,-0.8861999999999999,-0.8679999999999999,0.04133256149291997,0,1,0
2036,2974,1107008916687409152,228110027,@TheRynheart poor Nigel's Brexit march was a flop......shame....😁😁😁 https://t.co/80dMxb1Mmg,0x1f601|0x1f601|0x1f601,negative,poor nigels brexit march flop  shame ,0x1f601|0x1f601|0x1f601,-0.8225,-0.4,0.8971512913703918,0.449,-1.2715,-0.849,0.44815129137039184,0,1,0
2043,2984,1107015839893598208,156271018,"@thersw Glad to see Brexit being driven by people with a great record of achieving success with their campaigns 😁
H… https://t.co/VGoWirKBWh",0x1f601,positive,glad see brexit driven people great record achieve success campaign h ,0x1f601,0.8957,0.5333333333333333,-0.8951388597488403,0.449,0.44670000000000004,0.08433333333333332,-1.3441388597488404,1,1,1
2044,2985,1107016687440855040,92896998,Is Theresa May the Michael Collins of the United Kingdom? Lol 😂 #brexit #backstop #irishborder #controversial,0x1f602,positive,theresa may michael collins united kingdom  lol,0x1f602,0.6808,0.8,0.684043824672699,0.221,0.4598,0.5790000000000001,0.463043824672699,1,1,1
2051,2993,1107021980232892416,1429194847,"https://t.co/wuFzkxki0Q Understanding #Brexit. ' They want your grandmother to die. ' And, the role of Tony Blair. Remember Mr Blair? 🙊🍻",0x1f64a,negative,understand  want grandmother die    role tony blair  remember mr blair  clinking_beer_mugs,0x1f64a,-0.5574,0.0,0.60518878698349,0.459,-1.0164,-0.459,0.14618878698348997,0,1,0
2052,2994,1107022412451729408,151185187,⬇️🤦🏻‍♀️🤣 I’m dying 😂 🇬🇧 #Brexit https://t.co/PFKtRrlvvR,0x1f602,negative,down_arrow  person_facepalming light_skin_tone  female_sign  rolling_on_the_floor_laughing  die  ,0x1f602,-0.5994,0.0,0.4888991713523865,0.221,-0.8204,-0.221,0.2678991713523865,0,1,0
2056,2999,1107025946664685568,319612371,"Well said roger, #thewhoDaltrey not impressed by Brexit question by a snowflake remoaner probably 😂😂🇬🇧🇬🇧 #Brexit… https://t.co/CDGYvwNzwo",0x1f602|0x1f602,negative,well say roger  impressed brexit question snowflake remoaner probably    ,0x1f602|0x1f602,0.6369,1.0,0.558546245098114,0.221,0.41590000000000005,0.779,0.33754624509811404,1,1,1
2068,3013,1107036317135892480,461518515,@StevePeers 🤣😂🤣 I actually can’t stop laughing at this and the comments on here. Best think about Brexit so far!! #BrexitShambles,0x1f602,positive,rolling_on_the_floor_laughing rolling_on_the_floor_laughing actually  stop laughing comment  best think brexit far  ,0x1f602,0.7351,0.3666666666666667,0.4207860827445984,0.221,0.5141,0.1456666666666667,0.1997860827445984,1,1,1
2077,3023,1107047555479859200,1065363967881695232,@realDonaldTrump Demonrats need stopped..disgraceful..even Brexit stopped sad Days..😢 when we want to preserve and… https://t.co/iSkbO9ILQD,0x1f622,positive,demonrats need stop  disgraceful  even brexit stop sad day  want preserve ,0x1f622,-0.7351,-0.5,0.8041563630104065,0.007,-0.7421,-0.507,0.7971563630104065,0,1,0
